EMPRESA (SIGLA);EMPRESA (NOME);EMPRESA (NACIONALIDADE);ANO;MÊS;AEROPORTO DE ORIGEM (SIGLA);AEROPORTO DE ORIGEM (NOME);AEROPORTO DE ORIGEM (UF);AEROPORTO DE ORIGEM (REGIÃO);AEROPORTO DE ORIGEM (PAÍS);AEROPORTO DE ORIGEM (CONTINENTE);AEROPORTO DE DESTINO (SIGLA);AEROPORTO DE DESTINO (NOME);AEROPORTO DE DESTINO (UF);AEROPORTO DE DESTINO (REGIÃO);AEROPORTO DE DESTINO (PAÍS);AEROPORTO DE DESTINO (CONTINENTE);NATUREZA;GRUPO DE VOO;PASSAGEIROS PAGOS;PASSAGEIROS GRÁTIS;CARGA PAGA (KG);CARGA GRÁTIS (KG);CORREIO (KG);ASK;RPK;ATK;RTK;COMBUSTÍVEL (LITROS) - APENAS EMPRESAS BRASILEIRAS;DISTÂNCIA VOADA (KM);DECOLAGENS;CARGA PAGA KM;CARGA GRATIS KM;CORREIO KM;ASSENTOS;PAYLOAD;HORAS VOADAS
AZU;AZUL;BRASILEIRA;2017;2;SBBE;BELÉM;PA;NORTE;BRASIL;AMÉRICA DO SUL;SBSN;SANTARÉM;PA;NORTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;3274;53;17244;422;0;5511020;4025700;507670,59;366631,93;219567;47570;67;12243240;299620;0;7762;715029;91,56
AZU;AZUL;BRASILEIRA;2017;2;SBBE;BELÉM;PA;NORTE;BRASIL;AMÉRICA DO SUL;SOCA;CAIENA;;;GUIANA FRANCESA;AMÉRICA DO SUL;Internacional;Regular;384;17;0;0;0;520320;312192;43914,195;28603,779;16783;8130;10;0;0;0;640;54015;20,99
AZU;AZUL;BRASILEIRA;2017;2;SBBH;BELO HORIZONTE - PAMPULHA;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBBE;BELÉM;PA;NORTE;BRASIL;AMÉRICA DO SUL;Doméstica;Improdutivo;0;0;0;0;0;0;0;0;0;8348;2111;1;0;0;0;0;0;3,08
AZU;AZUL;BRASILEIRA;2017;2;SBBH;BELO HORIZONTE - PAMPULHA;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Improdutivo;0;0;0;0;0;0;0;0;0;1764;100;4;0;0;0;0;0;1,05
AZU;AZUL;BRASILEIRA;2017;2;SBBH;BELO HORIZONTE - PAMPULHA;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Improdutivo;0;0;0;0;0;0;0;0;0;13903;3367;7;0;0;0;0;0;9,6
AZU;AZUL;BRASILEIRA;2017;2;SBBH;BELO HORIZONTE - PAMPULHA;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBUL;UBERLÂNDIA;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Não-regular;0;0;0;0;0;0;0;2362,625;0;1125;461;1;0;0;0;0;5125;1,3
AZU;AZUL;BRASILEIRA;2017;2;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Não-regular;103;4;0;0;0;69620;60770;6951,97;5148,34;2839;590;1;0;0;0;118;11783;1,6
AZU;AZUL;BRASILEIRA;2017;2;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;8024;274;3405;25;0;6383800;4734160;681759,16;392971,86;261543;54280;92;2008950;14750;0;10820;1155524;124,28
AZU;AZUL;BRASILEIRA;2017;2;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBCY;CUIABÁ;MT;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;1569;11;715;0;0;2175684;1863116;194491,926;157718,652;85395;18438;21;627770;0;0;2478;221517;40,74
AZU;AZUL;BRASILEIRA;2017;2;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Não-regular;88;2;0;0;0;100890;75240;8628,66;6401,385;3984;855;1;0;0;0;118;10092;1,47
AZU;AZUL;BRASILEIRA;2017;2;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;2731;49;0;0;0;2724030;2335005;260184,195;197495,595;113680;23085;27;0;0;0;3186;304309;51,5
AZU;AZUL;BRASILEIRA;2017;2;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Não-regular;137;0;0;0;0;188328;109326;17641,386;8668,674;7709;1596;2;0;0;0;236;22107;3,85
AZU;AZUL;BRASILEIRA;2017;2;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;12829;424;4478;575;0;12531792;10237542;1176086,016;856997,736;502888;106932;134;3573444;458850;0;15704;1473792;224,88
AZU;AZUL;BRASILEIRA;2017;2;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBPS;PORTO SEGURO;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Não-regular;457;0;0;0;0;446040;431865;46343,745;37337,895;15631;3780;4;0;0;0;472;49041;7,25
AZU;AZUL;BRASILEIRA;2017;2;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO - SANTOS DUMONT;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;0;0;0;0;0;0;0;10926,272;0;5774;928;1;0;0;0;0;11774;2,25
AZU;AZUL;BRASILEIRA;2017;2;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Não-regular;139;0;0;0;0;255588;150537;27643,575;12766,404;8446;2166;2;0;0;0;236;25525;3,7
AZU;AZUL;BRASILEIRA;2017;2;SBBV;BOA VISTA;RR;NORTE;BRASIL;AMÉRICA DO SUL;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;2064;24;0;0;0;2747808;2079280;285601,61;180041,96;77083;15792;24;0;0;0;4176;434045;36,28
AZU;AZUL;BRASILEIRA;2017;2;SBBV;BOA VISTA;RR;NORTE;BRASIL;AMÉRICA DO SUL;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;1096;19;0;0;0;;;;;;;;;;;;;
AZU;AZUL;BRASILEIRA;2017;2;SBBW;BARRA DO GARÇAS;MT;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBCY;CUIABÁ;MT;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;924;27;173;0;0;614460;368676;58651,005;31709,328;20735;8778;22;69027;0;0;1540;146995;25,36
AZU;AZUL;BRASILEIRA;2017;2;SBCA;CASCAVEL;PR;SUL;BRASIL;AMÉRICA DO SUL;SBCT;CURITIBA;PR;SUL;BRASIL;AMÉRICA DO SUL;Doméstica;Não-regular;65;5;0;0;0;60444;28470;6000,6;2423,892;1923;876;2;0;0;0;138;13700;2,72
AZU;AZUL;BRASILEIRA;2017;2;SBCA;CASCAVEL;PR;SUL;BRASIL;AMÉRICA DO SUL;SBCT;CURITIBA;PR;SUL;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;3161;81;2009;0;0;2105028;1384518;204031,788;116387,112;67932;30222;69;879942;0;0;4806;465826;88,53
AZU;AZUL;BRASILEIRA;2017;2;SBCA;CASCAVEL;PR;SUL;BRASIL;AMÉRICA DO SUL;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Improdutivo;0;0;0;0;0;0;0;0;0;1406;683;1;0;0;0;0;0;1,5
AZU;AZUL;BRASILEIRA;2017;2;SBCA;CASCAVEL;PR;SUL;BRASIL;AMÉRICA DO SUL;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Não-regular;125;12;0;0;0;142064;85375;13430,512;7605,888;4608;2049;3;0;0;0;208;19664;6,35
AZU;AZUL;BRASILEIRA;2017;2;SBCA;CASCAVEL;PR;SUL;BRASIL;AMÉRICA DO SUL;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;2469;64;1572;0;0;2043536;1686327;188279,195;145851,918;65720;29369;43;1073676;0;0;2992;275665;86,9
AZU;AZUL;BRASILEIRA;2017;2;SBCA;CASCAVEL;PR;SUL;BRASIL;AMÉRICA DO SUL;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;Doméstica;Não-regular;43;0;0;0;0;42000;25800;2372,4;2259,6;2411;1200;2;0;0;0;70;3954;3,51
AZU;AZUL;BRASILEIRA;2017;2;SBCB;CABO FRIO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Não-regular;131;4;0;0;0;142272;54496;15663,648;4741,568;6600;1248;3;0;0;0;342;37653;2,94
AZU;AZUL;BRASILEIRA;2017;2;SBCB;CABO FRIO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;830;22;0;0;0;456768;345280;46512,96;29770,208;16504;6240;15;0;0;0;1098;111810;20,36
AZU;AZUL;BRASILEIRA;2017;2;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBAX;ARAXÁ;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;113;10;0;0;0;65730;34430;6268,138;2883,669;2404;939;3;0;0;0;210;20026;4,04
AZU;AZUL;BRASILEIRA;2017;2;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBBE;BELÉM;PA;NORTE;BRASIL;AMÉRICA DO SUL;Doméstica;Não-regular;49;1;0;0;0;;;;;;;;;;;;;
AZU;AZUL;BRASILEIRA;2017;2;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBBE;BELÉM;PA;NORTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;4845;363;28228;712;0;14693784;10356990;1510088,776;976379,418;422013;112644;54;58883608;1485232;0;7044;723916;165,3
AZU;AZUL;BRASILEIRA;2017;2;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBBH;BELO HORIZONTE - PAMPULHA;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Improdutivo;0;0;0;0;0;0;0;0;0;2527;175;7;0;0;0;0;0;3,29
AZU;AZUL;BRASILEIRA;2017;2;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Não-regular;379;10;0;0;0;278480;223610;25028,39;19052,28;11867;2360;4;0;0;0;472;42421;5,96
AZU;AZUL;BRASILEIRA;2017;2;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;7165;266;5771;34;0;6182020;4668080;566135,68;392776,57;274054;52510;89;3404890;20060;0;10478;959552;129,38
AZU;AZUL;BRASILEIRA;2017;2;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBCB;CABO FRIO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Não-regular;348;10;0;0;0;191360;144768;18256,576;12531,584;9500;1664;4;0;0;0;460;43886;4,6
AZU;AZUL;BRASILEIRA;2017;2;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBCB;CABO FRIO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;860;37;0;0;0;456768;357760;42575,936;30646,304;16947;6240;15;0;0;0;1098;102346;21,94
AZU;AZUL;BRASILEIRA;2017;2;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Improdutivo;0;0;0;0;0;0;0;0;0;118;0;1;0;0;0;0;0;0,65
AZU;AZUL;BRASILEIRA;2017;2;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBCJ;PARAUAPEBAS;PA;NORTE;BRASIL;AMÉRICA DO SUL;Doméstica;Não-regular;34;6;0;0;0;193166;55658;18753,472;4847,157;6504;1637;1;0;0;0;118;11456;2,33
AZU;AZUL;BRASILEIRA;2017;2;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBCJ;PARAUAPEBAS;PA;NORTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;1765;30;7553;231;0;5136906;2946600;457747,762;271537,375;176788;44199;27;12364261;378147;0;3138;279626;70,24
AZU;AZUL;BRASILEIRA;2017;2;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBCN;CALDAS NOVAS;GO;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;381;11;0;0;0;295792;202692;26660,648;17332,56;9755;4256;8;0;0;0;556;50114;12,25
AZU;AZUL;BRASILEIRA;2017;2;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBCT;CURITIBA;PR;SUL;BRASIL;AMÉRICA DO SUL;Doméstica;Não-regular;279;7;0;0;0;299484;247878;28828,296;21605,994;11299;2538;3;0;0;0;354;34076;4,4
AZU;AZUL;BRASILEIRA;2017;2;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBCT;CURITIBA;PR;SUL;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;3679;115;1532;11;0;4531176;3574350;423778,32;307534,536;177876;38916;46;1296072;9306;0;5356;500920;79,77
AZU;AZUL;BRASILEIRA;2017;2;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBCY;CUIABÁ;MT;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Não-regular;559;24;0;0;0;1283840;760240;110256,56;67568,88;44375;10880;8;0;0;0;944;81071;17,51
AZU;AZUL;BRASILEIRA;2017;2;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBCY;CUIABÁ;MT;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;2438;78;6820;53;0;3851520;3240880;358168,24;297165,44;133845;32640;24;9275200;72080;0;2832;263359;49,99
AZU;AZUL;BRASILEIRA;2017;2;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;136;16;0;0;0;;;;;;;;;;;;;
AZU;AZUL;BRASILEIRA;2017;2;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBFI;FOZ DO IGUAÇU;PR;SUL;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;440;4;0;0;0;597552;557040;56766,174;49019,52;21532;5064;4;0;0;0;472;44839;8,15
AZU;AZUL;BRASILEIRA;2017;2;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;798;37;3024;634;0;1753952;1482684;182784,466;135751,054;54981;14864;8;5618592;1177972;0;944;98377;19,67
AZU;AZUL;BRASILEIRA;2017;2;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBGL;RIO DE JANEIRO - GALEÃO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;2528;59;277;37;0;1316206;912608;137492,626;77840,625;68605;11191;31;99997;13357;0;3646;380866;36,27
AZU;AZUL;BRASILEIRA;2017;2;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBGO;GOIÂNIA;GO;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Improdutivo;0;0;0;0;0;0;0;0;0;3218;647;1;0;0;0;0;0;1,68
AZU;AZUL;BRASILEIRA;2017;2;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBGO;GOIÂNIA;GO;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Não-regular;693;22;0;0;0;687114;459370;70335,37;39181,026;29123;5823;9;0;0;0;1062;108710;12,88
AZU;AZUL;BRASILEIRA;2017;2;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBGO;GOIÂNIA;GO;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;6385;136;5132;6;0;5939460;4270847;623975,858;370276,159;252602;50466;78;3320404;3882;0;9180;964414;107,01
AZU;AZUL;BRASILEIRA;2017;2;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Não-regular;857;43;0;0;0;585280;425072;53971,744;36455,008;28540;4960;10;0;0;0;1180;108814;14,58
AZU;AZUL;BRASILEIRA;2017;2;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;12470;398;4553;78;0;7888384;6185120;742406,848;529703,2;390528;67456;136;2258288;38688;0;15904;1496788;184,42
AZU;AZUL;BRASILEIRA;2017;2;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBGV;GOVERNADOR VALADARES;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Não-regular;254;18;0;0;0;94080;56896;8806,56;5047,616;3833;1344;6;0;0;0;420;39315;5,87
AZU;AZUL;BRASILEIRA;2017;2;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBGV;GOVERNADOR VALADARES;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;2305;62;722;20;0;811328;516320;79460,64;44457,504;32619;11648;52;161728;4480;0;3622;354735;48,66
AZU;AZUL;BRASILEIRA;2017;2;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBIL;ILHÉUS;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Não-regular;726;11;181;0;0;697136;543048;67089,616;48136,792;26218;5984;8;135388;0;0;932;89692;10,97
AZU;AZUL;BRASILEIRA;2017;2;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBIL;ILHÉUS;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;2275;63;6802;529;0;2012120;1701700;192530,712;154133,628;78091;17204;23;5087896;395692;0;2690;257394;34,8
AZU;AZUL;BRASILEIRA;2017;2;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBIP;IPATINGA;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Não-regular;262;10;0;0;0;87048;40872;8590,296;3514,056;4043;1248;8;0;0;0;558;55066;6,66
AZU;AZUL;BRASILEIRA;2017;2;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBIP;IPATINGA;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;4466;134;1797;258;0;1010256;696696;98075,016;59298,564;49576;14508;93;280332;40248;0;6476;628686;80,88
AZU;AZUL;BRASILEIRA;2017;2;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBIZ;IMPERATRIZ;MA;NORDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;1504;83;5853;70;0;4565184;3322332;413334,532;303247,828;153471;38688;24;9435036;112840;0;2832;256411;59,98
AZU;AZUL;BRASILEIRA;2017;2;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBJP;JOÃO PESSOA;PB;NORDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;308;5;0;0;0;600738;522676;56771,438;45936,093;18888;5091;3;0;0;0;354;33454;6,75
AZU;AZUL;BRASILEIRA;2017;2;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Improdutivo;0;0;0;0;0;0;0;0;0;3717;996;2;0;0;0;0;0;2,82
AZU;AZUL;BRASILEIRA;2017;2;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Não-regular;373;38;0;0;0;293820;185754;27349,662;16241,274;13942;2490;5;0;0;0;590;54919;6,67
AZU;AZUL;BRASILEIRA;2017;2;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;24214;1700;47396;3269;0;18005688;12562050;1682528,856;1098243,882;774616;146412;294;23603208;1627962;0;36156;3378572;367,69
AZU;AZUL;BRASILEIRA;2017;2;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBMA;MARABÁ;PA;NORTE;BRASIL;AMÉRICA DO SUL;Doméstica;Não-regular;31;3;0;0;0;198358;134480;18386,778;12066,218;6354;1681;1;0;0;0;118;10938;2,28
AZU;AZUL;BRASILEIRA;2017;2;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBMA;MARABÁ;PA;NORTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;895;30;3134;213;0;4562234;3373767;424877,793;305578,904;151633;38663;23;5268254;358053;0;2714;252753;59,31
AZU;AZUL;BRASILEIRA;2017;2;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBMK;MONTES CLAROS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Não-regular;844;41;0;0;0;488592;273456;45556,02;23105,088;24835;4536;14;0;0;0;1508;140605;15,06
AZU;AZUL;BRASILEIRA;2017;2;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBMK;MONTES CLAROS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;5682;114;119;0;0;2922480;1840968;271586,196;154633,212;138882;31104;96;38556;0;0;9020;838229;105,97
AZU;AZUL;BRASILEIRA;2017;2;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBMO;MACEIÓ;AL;NORDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Não-regular;825;12;0;0;0;1329964;1177275;130815,944;102066,175;44359;11416;8;0;0;0;932;91672;17,87
AZU;AZUL;BRASILEIRA;2017;2;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBMO;MACEIÓ;AL;NORDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;1246;23;0;0;0;2020632;1778042;191219,427;155193,385;65562;17124;12;0;0;0;1416;134001;25,51
AZU;AZUL;BRASILEIRA;2017;2;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBMQ;MACAPÁ;AP;NORTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;139;3;0;0;0;;;;;;;;;;;;;
AZU;AZUL;BRASILEIRA;2017;2;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;Doméstica;Não-regular;14;0;0;0;0;;;;;;;;;;;;;
AZU;AZUL;BRASILEIRA;2017;2;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;2145;81;1662;287;0;2874432;2176239;284670,843;188513,471;103790;24498;18;2261982;390607;0;2112;209163;40,83
AZU;AZUL;BRASILEIRA;2017;2;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBPJ;PALMAS;TO;NORTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;38;0;0;0;0;;;;;;;;;;;;;
AZU;AZUL;BRASILEIRA;2017;2;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBPS;PORTO SEGURO;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Não-regular;1164;13;0;0;0;813846;757416;75437,505;65717,751;32023;6897;11;0;0;0;1298;120315;13,18
AZU;AZUL;BRASILEIRA;2017;2;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBPS;PORTO SEGURO;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;5306;210;0;0;0;4401540;3506811;410626,062;303520,041;173612;37620;60;0;0;0;7020;654906;74,74
AZU;AZUL;BRASILEIRA;2017;2;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBPV;PORTO VELHO;RO;NORTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;1494;24;257;0;0;2907520;2377760;258860,448;214863,264;94339;24640;10;633248;0;0;1180;105057;35,28
